index,participant_index,age,gender,trial_number,expectedness,comfortable,propensity,image_set,image_set_repeat,noisiness,oddity,quadrant,c_expect,c_comfrt,c_prpnst,c_noise,c_oddity,c_oddnse
2441,77,29,"Male",9,"1 - Completely Expected","3 - Yes, but would not be feel nice","1 - cautious",3,1,"0 - Low","0 - None",1,1,3,1,0,0,0
2442,77,29,"Male",10,"1 - Completely Expected","2 - Yes, a bit inconvenient but manageable","1 - cautious",5,1,"0 - Low","0 - None",1,1,2,1,0,0,0
2443,77,29,"Male",11,"5 - Very Unexpected","3 - Yes, but would not be feel nice","1 - cautious",3,2,"0 - Low","1 - Present",3,5,3,1,0,1,0
2444,77,29,"Male",12,"5 - Very Unexpected","4 - Certainly Not","1 - cautious",9,1,"0 - Low","1 - Present",3,5,4,1,0,1,0
2445,77,29,"Male",13,"5 - Very Unexpected","4 - Certainly Not","1 - cautious",8,1,"0 - Low","1 - Present",3,5,4,1,0,1,0
2446,77,29,"Male",14,"5 - Very Unexpected","3 - Yes, but would not be feel nice","1 - cautious",5,2,"1 - High","1 - Present",4,5,3,1,1,1,1
2447,77,29,"Male",15,"1 - Completely Expected","3 - Yes, but would not be feel nice","1 - cautious",10,2,"1 - High","0 - None",2,1,3,1,1,0,0
2448,77,29,"Male",16,"5 - Very Unexpected","3 - Yes, but would not be feel nice","1 - cautious",11,1,"0 - Low","1 - Present",3,5,3,1,0,1,0
2449,77,29,"Male",17,"5 - Very Unexpected","4 - Certainly Not","1 - cautious",12,2,"0 - Low","1 - Present",3,5,4,1,0,1,0
2450,77,29,"Male",18,"1 - Completely Expected","1 - Absolutely Yes","1 - cautious",2,1,"0 - Low","0 - None",1,1,1,1,0,0,0
2451,77,29,"Male",19,"5 - Very Unexpected","3 - Yes, but would not be feel nice","1 - cautious",16,2,"0 - Low","1 - Present",3,5,3,1,0,1,0
2452,77,29,"Male",20,"5 - Very Unexpected","4 - Certainly Not","1 - cautious",9,2,"1 - High","1 - Present",4,5,4,1,1,1,1
2453,77,29,"Male",21,"5 - Very Unexpected","4 - Certainly Not","1 - cautious",6,1,"1 - High","1 - Present",4,5,4,1,1,1,1
2454,77,29,"Male",22,"5 - Very Unexpected","4 - Certainly Not","1 - cautious",6,2,"1 - High","1 - Present",4,5,4,1,1,1,1
2455,77,29,"Male",23,"1 - Completely Expected","3 - Yes, but would not be feel nice","1 - cautious",2,2,"1 - High","0 - None",2,1,3,1,1,0,0
2456,77,29,"Male",24,"1 - Completely Expected","2 - Yes, a bit inconvenient but manageable","1 - cautious",11,2,"0 - Low","0 - None",1,1,2,1,0,0,0
2457,77,29,"Male",25,"1 - Completely Expected","1 - Absolutely Yes","1 - cautious",7,2,"1 - High","0 - None",2,1,1,1,1,0,0
2458,77,29,"Male",26,"4 - Somewhat Unexpected","3 - Yes, but would not be feel nice","1 - cautious",8,2,"1 - High","1 - Present",4,4,3,1,1,1,1
2459,77,29,"Male",27,"1 - Completely Expected","2 - Yes, a bit inconvenient but manageable","1 - cautious",14,2,"1 - High","0 - None",2,1,2,1,1,0,0
2460,77,29,"Male",28,"1 - Completely Expected","3 - Yes, but would not be feel nice","1 - cautious",13,1,"0 - Low","0 - None",1,1,3,1,0,0,0
2461,77,29,"Male",29,"5 - Very Unexpected","4 - Certainly Not","1 - cautious",1,1,"0 - Low","1 - Present",3,5,4,1,0,1,0
2462,77,29,"Male",30,"1 - Completely Expected","1 - Absolutely Yes","1 - cautious",4,2,"0 - Low","0 - None",1,1,1,1,0,0,0
2463,77,29,"Male",31,"1 - Completely Expected","1 - Absolutely Yes","1 - cautious",1,2,"0 - Low","0 - None",1,1,1,1,0,0,0
2464,77,29,"Male",32,"1 - Completely Expected","3 - Yes, but would not be feel nice","1 - cautious",13,2,"1 - High","0 - None",2,1,3,1,1,0,0
2465,78,64,"Male",1,"2 - Somewhat Expected","1 - Absolutely Yes","1 - cautious",11,1,"0 - Low","0 - None",1,2,1,1,0,0,0
2466,78,64,"Male",2,"4 - Somewhat Unexpected","1 - Absolutely Yes","1 - cautious",7,1,"1 - High","1 - Present",4,4,1,1,1,1,1
2467,78,64,"Male",3,"4 - Somewhat Unexpected","2 - Yes, a bit inconvenient but manageable","1 - cautious",7,2,"0 - Low","1 - Present",3,4,2,1,0,1,0
2468,78,64,"Male",4,"2 - Somewhat Expected","4 - Certainly Not","1 - cautious",11,2,"1 - High","0 - None",2,2,4,1,1,0,0
2469,78,64,"Male",5,"4 - Somewhat Unexpected","4 - Certainly Not","1 - cautious",15,1,"1 - High","1 - Present",4,4,4,1,1,1,1
2470,78,64,"Male",6,"4 - Somewhat Unexpected","3 - Yes, but would not be feel nice","1 - cautious",14,1,"0 - Low","1 - Present",3,4,3,1,0,1,0
2471,78,64,"Male",7,"1 - Completely Expected","1 - Absolutely Yes","1 - cautious",4,1,"1 - High","0 - None",2,1,1,1,1,0,0
2472,78,64,"Male",8,"1 - Completely Expected","1 - Absolutely Yes","1 - cautious",3,1,"1 - High","0 - None",2,1,1,1,1,0,0
2473,78,64,"Male",9,"4 - Somewhat Unexpected","2 - Yes, a bit inconvenient but manageable","1 - cautious",5,1,"1 - High","1 - Present",4,4,2,1,1,1,1
2474,78,64,"Male",10,"1 - Completely Expected","1 - Absolutely Yes","1 - cautious",13,1,"0 - Low","0 - None",1,1,1,1,0,0,0
2475,78,64,"Male",11,"1 - Completely Expected","1 - Absolutely Yes","1 - cautious",16,1,"0 - Low","0 - None",1,1,1,1,0,0,0
2476,78,64,"Male",12,"1 - Completely Expected","1 - Absolutely Yes","1 - cautious",15,2,"1 - High","0 - None",2,1,1,1,1,0,0
2477,78,64,"Male",13,"5 - Very Unexpected","4 - Certainly Not","1 - cautious",14,2,"1 - High","1 - Present",4,5,4,1,1,1,1
2478,78,64,"Male",14,"5 - Very Unexpected","3 - Yes, but would not be feel nice","1 - cautious",2,1,"0 - Low","1 - Present",3,5,3,1,0,1,0
2479,78,64,"Male",15,"4 - Somewhat Unexpected","2 - Yes, a bit inconvenient but manageable","1 - cautious",10,1,"1 - High","1 - Present",4,4,2,1,1,1,1
2480,78,64,"Male",16,"4 - Somewhat Unexpected","2 - Yes, a bit inconvenient but manageable","1 - cautious",9,1,"1 - High","1 - Present",4,4,2,1,1,1,1
2481,78,64,"Male",17,"4 - Somewhat Unexpected","2 - Yes, a bit inconvenient but manageable","1 - cautious",8,1,"0 - Low","1 - Present",3,4,2,1,0,1,0
2482,78,64,"Male",18,"4 - Somewhat Unexpected","1 - Absolutely Yes","1 - cautious",12,1,"0 - Low","1 - Present",3,4,1,1,0,1,0
2483,78,64,"Male",19,"1 - Completely Expected","1 - Absolutely Yes","1 - cautious",1,1,"0 - Low","0 - None",1,1,1,1,0,0,0
2484,78,64,"Male",20,"1 - Completely Expected","1 - Absolutely Yes","1 - cautious",6,1,"0 - Low","0 - None",1,1,1,1,0,0,0
2485,78,64,"Male",21,"1 - Completely Expected","1 - Absolutely Yes","1 - cautious",1,2,"0 - Low","0 - None",1,1,1,1,0,0,0
2486,78,64,"Male",22,"1 - Completely Expected","1 - Absolutely Yes","1 - cautious",4,2,"1 - High","0 - None",2,1,1,1,1,0,0
2487,78,64,"Male",23,"4 - Somewhat Unexpected","1 - Absolutely Yes","1 - cautious",16,2,"1 - High","1 - Present",4,4,1,1,1,1,1
2488,78,64,"Male",24,"1 - Completely Expected","1 - Absolutely Yes","1 - cautious",13,2,"1 - High","0 - None",2,1,1,1,1,0,0
2489,78,64,"Male",25,"1 - Completely Expected","1 - Absolutely Yes","1 - cautious",6,2,"1 - High","0 - None",2,1,1,1,1,0,0
2490,78,64,"Male",26,"1 - Completely Expected","1 - Absolutely Yes","1 - cautious",12,2,"0 - Low","0 - None",1,1,1,1,0,0,0
2491,78,64,"Male",27,"1 - Completely Expected","1 - Absolutely Yes","1 - cautious",2,2,"1 - High","0 - None",2,1,1,1,1,0,0
2492,78,64,"Male",28,"4 - Somewhat Unexpected","2 - Yes, a bit inconvenient but manageable","1 - cautious",3,2,"0 - Low","1 - Present",3,4,2,1,0,1,0
2493,78,64,"Male",29,"4 - Somewhat Unexpected","2 - Yes, a bit inconvenient but manageable","1 - cautious",9,2,"1 - High","1 - Present",4,4,2,1,1,1,1
2494,78,64,"Male",30,"1 - Completely Expected","1 - Absolutely Yes","1 - cautious",8,2,"0 - Low","0 - None",1,1,1,1,0,0,0
2495,78,64,"Male",31,"4 - Somewhat Unexpected","1 - Absolutely Yes","1 - cautious",10,2,"0 - Low","1 - Present",3,4,1,1,0,1,0
2496,78,64,"Male",32,"4 - Somewhat Unexpected","1 - Absolutely Yes","1 - cautious",5,2,"0 - Low","1 - Present",3,4,1,1,0,1,0
2497,79,58,"Female",1,"4 - Somewhat Unexpected","1 - Absolutely Yes","0 - adventurous",15,1,"1 - High","1 - Present",4,4,1,0,1,1,1
2498,79,58,"Female",2,"1 - Completely Expected","1 - Absolutely Yes","0 - adventurous",2,1,"0 - Low","0 - None",1,1,1,0,0,0,0
2499,79,58,"Female",3,"1 - Completely Expected","1 - Absolutely Yes","0 - adventurous",13,1,"0 - Low","0 - None",1,1,1,0,0,0,0
2500,79,58,"Female",4,"5 - Very Unexpected","2 - Yes, a bit inconvenient but manageable","0 - adventurous",5,1,"0 - Low","1 - Present",3,5,2,0,0,1,0
2501,79,58,"Female",5,"1 - Completely Expected","1 - Absolutely Yes","0 - adventurous",16,1,"1 - High","0 - None",2,1,1,0,1,0,0
2502,79,58,"Female",6,"5 - Very Unexpected","3 - Yes, but would not be feel nice","0 - adventurous",4,1,"1 - High","1 - Present",4,5,3,0,1,1,1
2503,79,58,"Female",7,"5 - Very Unexpected","2 - Yes, a bit inconvenient but manageable","0 - adventurous",13,2,"0 - Low","1 - Present",3,5,2,0,0,1,0
2504,79,58,"Female",8,"1 - Completely Expected","1 - Absolutely Yes","0 - adventurous",6,1,"1 - High","0 - None",2,1,1,0,1,0,0
2505,79,58,"Female",9,"2 - Somewhat Expected","1 - Absolutely Yes","0 - adventurous",11,1,"1 - High","0 - None",2,2,1,0,1,0,0
2506,79,58,"Female",10,"5 - Very Unexpected","2 - Yes, a bit inconvenient but manageable","0 - adventurous",5,2,"1 - High","1 - Present",4,5,2,0,1,1,1
2507,79,58,"Female",11,"5 - Very Unexpected","1 - Absolutely Yes","0 - adventurous",3,1,"0 - Low","1 - Present",3,5,1,0,0,1,0
2508,79,58,"Female",12,"1 - Completely Expected","3 - Yes, but would not be feel nice","0 - adventurous",7,1,"0 - Low","0 - None",1,1,3,0,0,0,0
2509,79,58,"Female",13,"2 - Somewhat Expected","1 - Absolutely Yes","0 - adventurous",1,1,"0 - Low","0 - None",1,2,1,0,0,0,0
2510,79,58,"Female",14,"1 - Completely Expected","3 - Yes, but would not be feel nice","0 - adventurous",8,1,"1 - High","0 - None",2,1,3,0,1,0,0
2511,79,58,"Female",15,"1 - Completely Expected","1 - Absolutely Yes","0 - adventurous",9,1,"0 - Low","0 - None",1,1,1,0,0,0,0
2512,79,58,"Female",16,"5 - Very Unexpected","4 - Certainly Not","0 - adventurous",14,1,"0 - Low","1 - Present",3,5,4,0,0,1,0
2513,79,58,"Female",17,"1 - Completely Expected","1 - Absolutely Yes","0 - adventurous",15,2,"1 - High","0 - None",2,1,1,0,1,0,0
2514,79,58,"Female",18,"5 - Very Unexpected","2 - Yes, a bit inconvenient but manageable","0 - adventurous",12,1,"1 - High","1 - Present",4,5,2,0,1,1,1
2515,79,58,"Female",19,"5 - Very Unexpected","1 - Absolutely Yes","0 - adventurous",3,2,"0 - Low","1 - Present",3,5,1,0,0,1,0
2516,79,58,"Female",20,"4 - Somewhat Unexpected","1 - Absolutely Yes","0 - adventurous",9,2,"1 - High","1 - Present",4,4,1,0,1,1,1
2517,79,58,"Female",21,"2 - Somewhat Expected","1 - Absolutely Yes","0 - adventurous",1,2,"1 - High","0 - None",2,2,1,0,1,0,0
2518,79,58,"Female",22,"1 - Completely Expected","4 - Certainly Not","0 - adventurous",7,2,"0 - Low","0 - None",1,1,4,0,0,0,0
2519,79,58,"Female",23,"2 - Somewhat Expected","1 - Absolutely Yes","0 - adventurous",11,2,"0 - Low","0 - None",1,2,1,0,0,0,0
2520,79,58,"Female",24,"5 - Very Unexpected","2 - Yes, a bit inconvenient but manageable","0 - adventurous",12,2,"1 - High","1 - Present",4,5,2,0,1,1,1
2521,79,58,"Female",25,"5 - Very Unexpected","4 - Certainly Not","0 - adventurous",2,2,"0 - Low","1 - Present",3,5,4,0,0,1,0
2522,79,58,"Female",26,"1 - Completely Expected","4 - Certainly Not","0 - adventurous",14,2,"1 - High","0 - None",2,1,4,0,1,0,0
2523,79,58,"Female",27,"5 - Very Unexpected","1 - Absolutely Yes","0 - adventurous",10,1,"0 - Low","1 - Present",3,5,1,0,0,1,0
2524,79,58,"Female",28,"5 - Very Unexpected","1 - Absolutely Yes","0 - adventurous",6,2,"0 - Low","1 - Present",3,5,1,0,0,1,0
2525,79,58,"Female",29,"5 - Very Unexpected","4 - Certainly Not","0 - adventurous",16,2,"1 - High","1 - Present",4,5,4,0,1,1,1
2526,79,58,"Female",30,"4 - Somewhat Unexpected","4 - Certainly Not","0 - adventurous",8,2,"1 - High","1 - Present",4,4,4,0,1,1,1
2527,79,58,"Female",31,"1 - Completely Expected","1 - Absolutely Yes","0 - adventurous",10,2,"0 - Low","0 - None",1,1,1,0,0,0,0
2528,79,58,"Female",32,"1 - Completely Expected","1 - Absolutely Yes","0 - adventurous",4,2,"1 - High","0 - None",2,1,1,0,1,0,0
2529,80,45,"Female",1,"5 - Very Unexpected","4 - Certainly Not","1 - cautious",1,1,"1 - High","1 - Present",4,5,4,1,1,1,1
2530,80,45,"Female",2,"4 - Somewhat Unexpected","2 - Yes, a bit inconvenient but manageable","1 - cautious",9,1,"1 - High","1 - Present",4,4,2,1,1,1,1
2531,80,45,"Female",3,"3 - Indifferent / Can't Decide","1 - Absolutely Yes","1 - cautious",7,1,"1 - High","1 - Present",4,3,1,1,1,1,1
2532,80,45,"Female",4,"1 - Completely Expected","3 - Yes, but would not be feel nice","1 - cautious",15,1,"0 - Low","0 - None",1,1,3,1,0,0,0
2533,80,45,"Female",5,"4 - Somewhat Unexpected","4 - Certainly Not","1 - cautious",6,1,"0 - Low","1 - Present",3,4,4,1,0,1,0
2534,80,45,"Female",6,"1 - Completely Expected","1 - Absolutely Yes","1 - cautious",1,2,"0 - Low","0 - None",1,1,1,1,0,0,0
2535,80,45,"Female",7,"5 - Very Unexpected","4 - Certainly Not","1 - cautious",2,1,"1 - High","1 - Present",4,5,4,1,1,1,1
2536,80,45,"Female",8,"4 - Somewhat Unexpected","2 - Yes, a bit inconvenient but manageable","1 - cautious",4,1,"1 - High","0 - None",2,4,2,1,1,0,0
2537,80,45,"Female",9,"1 - Completely Expected","1 - Absolutely Yes","1 - cautious",13,1,"1 - High","0 - None",2,1,1,1,1,0,0
2538,80,45,"Female",10,"1 - Completely Expected","1 - Absolutely Yes","1 - cautious",8,1,"0 - Low","0 - None",1,1,1,1,0,0,0
2539,80,45,"Female",11,"4 - Somewhat Unexpected","2 - Yes, a bit inconvenient but manageable","1 - cautious",5,1,"0 - Low","1 - Present",3,4,2,1,0,1,0
2540,80,45,"Female",12,"1 - Completely Expected","1 - Absolutely Yes","1 - cautious",3,1,"0 - Low","0 - None",1,1,1,1,0,0,0
2541,80,45,"Female",13,"1 - Completely Expected","1 - Absolutely Yes","1 - cautious",10,1,"0 - Low","0 - None",1,1,1,1,0,0,0
2542,80,45,"Female",14,"1 - Completely Expected","1 - Absolutely Yes","1 - cautious",16,1,"1 - High","0 - None",2,1,1,1,1,0,0
2543,80,45,"Female",15,"1 - Completely Expected","1 - Absolutely Yes","1 - cautious",7,2,"1 - High","0 - None",2,1,1,1,1,0,0
2544,80,45,"Female",16,"4 - Somewhat Unexpected","2 - Yes, a bit inconvenient but manageable","1 - cautious",11,1,"0 - Low","1 - Present",3,4,2,1,0,1,0
2545,80,45,"Female",17,"5 - Very Unexpected","4 - Certainly Not","1 - cautious",14,1,"0 - Low","1 - Present",3,5,4,1,0,1,0
2546,80,45,"Female",18,"4 - Somewhat Unexpected","2 - Yes, a bit inconvenient but manageable","1 - cautious",4,2,"1 - High","1 - Present",4,4,2,1,1,1,1
2547,80,45,"Female",19,"1 - Completely Expected","1 - Absolutely Yes","1 - cautious",2,2,"1 - High","0 - None",2,1,1,1,1,0,0
2548,80,45,"Female",20,"1 - Completely Expected","1 - Absolutely Yes","1 - cautious",10,2,"0 - Low","0 - None",1,1,1,1,0,0,0
2549,80,45,"Female",21,"5 - Very Unexpected","3 - Yes, but would not be feel nice","1 - cautious",12,1,"1 - High","1 - Present",4,5,3,1,1,1,1
2550,80,45,"Female",22,"1 - Completely Expected","1 - Absolutely Yes","1 - cautious",16,2,"1 - High","0 - None",2,1,1,1,1,0,0
2551,80,45,"Female",23,"4 - Somewhat Unexpected","2 - Yes, a bit inconvenient but manageable","1 - cautious",11,2,"0 - Low","1 - Present",3,4,2,1,0,1,0
2552,80,45,"Female",24,"5 - Very Unexpected","3 - Yes, but would not be feel nice","1 - cautious",3,2,"1 - High","1 - Present",4,5,3,1,1,1,1
2553,80,45,"Female",25,"4 - Somewhat Unexpected","2 - Yes, a bit inconvenient but manageable","1 - cautious",5,2,"0 - Low","1 - Present",3,4,2,1,0,1,0
2554,80,45,"Female",26,"5 - Very Unexpected","4 - Certainly Not","1 - cautious",15,2,"0 - Low","1 - Present",3,5,4,1,0,1,0
2555,80,45,"Female",27,"1 - Completely Expected","1 - Absolutely Yes","1 - cautious",8,2,"0 - Low","0 - None",1,1,1,1,0,0,0
2556,80,45,"Female",28,"2 - Somewhat Expected","2 - Yes, a bit inconvenient but manageable","1 - cautious",14,2,"0 - Low","0 - None",1,2,2,1,0,0,0
2557,80,45,"Female",29,"4 - Somewhat Unexpected","2 - Yes, a bit inconvenient but manageable","1 - cautious",13,2,"1 - High","1 - Present",4,4,2,1,1,1,1
2558,80,45,"Female",30,"5 - Very Unexpected","3 - Yes, but would not be feel nice","1 - cautious",9,2,"0 - Low","1 - Present",3,5,3,1,0,1,0
2559,80,45,"Female",31,"1 - Completely Expected","1 - Absolutely Yes","1 - cautious",6,2,"1 - High","0 - None",2,1,1,1,1,0,0
2560,80,45,"Female",32,"1 - Completely Expected","1 - Absolutely Yes","1 - cautious",12,2,"1 - High","0 - None",2,1,1,1,1,0,0
2561,81,29,"Female",1,"4 - Somewhat Unexpected","3 - Yes, but would not be feel nice","0 - adventurous",1,1,"1 - High","0 - None",2,4,3,0,1,0,0
2562,81,29,"Female",2,"2 - Somewhat Expected","1 - Absolutely Yes","0 - adventurous",14,1,"0 - Low","0 - None",1,2,1,0,0,0,0
2563,81,29,"Female",3,"2 - Somewhat Expected","1 - Absolutely Yes","0 - adventurous",2,1,"0 - Low","0 - None",1,2,1,0,0,0,0
2564,81,29,"Female",4,"4 - Somewhat Unexpected","2 - Yes, a bit inconvenient but manageable","0 - adventurous",7,1,"0 - Low","1 - Present",3,4,2,0,0,1,0
2565,81,29,"Female",5,"1 - Completely Expected","1 - Absolutely Yes","0 - adventurous",5,1,"0 - Low","0 - None",1,1,1,0,0,0,0
2566,81,29,"Female",6,"5 - Very Unexpected","1 - Absolutely Yes","0 - adventurous",16,1,"1 - High","1 - Present",4,5,1,0,1,1,1
2567,81,29,"Female",7,"1 - Completely Expected","1 - Absolutely Yes","0 - adventurous",8,1,"1 - High","0 - None",2,1,1,0,1,0,0
2568,81,29,"Female",8,"4 - Somewhat Unexpected","3 - Yes, but would not be feel nice","0 - adventurous",1,2,"1 - High","0 - None",2,4,3,0,1,0,0
2569,81,29,"Female",9,"4 - Somewhat Unexpected","2 - Yes, a bit inconvenient but manageable","0 - adventurous",3,1,"0 - Low","0 - None",1,4,2,0,0,0,0
2570,81,29,"Female",10,"5 - Very Unexpected","4 - Certainly Not","0 - adventurous",4,1,"0 - Low","1 - Present",3,5,4,0,0,1,0
2571,81,29,"Female",11,"1 - Completely Expected","1 - Absolutely Yes","0 - adventurous",13,1,"0 - Low","0 - None",1,1,1,0,0,0,0
2572,81,29,"Female",12,"5 - Very Unexpected","2 - Yes, a bit inconvenient but manageable","0 - adventurous",6,1,"0 - Low","1 - Present",3,5,2,0,0,1,0
2573,81,29,"Female",13,"5 - Very Unexpected","1 - Absolutely Yes","0 - adventurous",5,2,"1 - High","1 - Present",4,5,1,0,1,1,1
2574,81,29,"Female",14,"2 - Somewhat Expected","3 - Yes, but would not be feel nice","0 - adventurous",11,1,"1 - High","0 - None",2,2,3,0,1,0,0
2575,81,29,"Female",15,"1 - Completely Expected","1 - Absolutely Yes","0 - adventurous",12,1,"0 - Low","0 - None",1,1,1,0,0,0,0
2576,81,29,"Female",16,"5 - Very Unexpected","3 - Yes, but would not be feel nice","0 - adventurous",13,2,"0 - Low","1 - Present",3,5,3,0,0,1,0
2577,81,29,"Female",17,"2 - Somewhat Expected","3 - Yes, but would not be feel nice","0 - adventurous",15,1,"1 - High","1 - Present",4,2,3,0,1,1,1
2578,81,29,"Female",18,"5 - Very Unexpected","4 - Certainly Not","0 - adventurous",10,1,"1 - High","1 - Present",4,5,4,0,1,1,1
2579,81,29,"Female",19,"5 - Very Unexpected","2 - Yes, a bit inconvenient but manageable","0 - adventurous",12,2,"1 - High","0 - None",2,5,2,0,1,0,0
2580,81,29,"Female",20,"5 - Very Unexpected","4 - Certainly Not","0 - adventurous",6,2,"1 - High","1 - Present",4,5,4,0,1,1,1
2581,81,29,"Female",21,"5 - Very Unexpected","1 - Absolutely Yes","0 - adventurous",3,2,"0 - Low","1 - Present",3,5,1,0,0,1,0
2582,81,29,"Female",22,"5 - Very Unexpected","1 - Absolutely Yes","0 - adventurous",9,1,"0 - Low","1 - Present",3,5,1,0,0,1,0
2583,81,29,"Female",23,"5 - Very Unexpected","4 - Certainly Not","0 - adventurous",10,2,"1 - High","1 - Present",4,5,4,0,1,1,1
2584,81,29,"Female",24,"1 - Completely Expected","1 - Absolutely Yes","0 - adventurous",16,2,"0 - Low","0 - None",1,1,1,0,0,0,0
2585,81,29,"Female",25,"2 - Somewhat Expected","2 - Yes, a bit inconvenient but manageable","0 - adventurous",15,2,"1 - High","1 - Present",4,2,2,0,1,1,1
2586,81,29,"Female",26,"5 - Very Unexpected","1 - Absolutely Yes","0 - adventurous",11,2,"0 - Low","1 - Present",3,5,1,0,0,1,0
2587,81,29,"Female",27,"1 - Completely Expected","3 - Yes, but would not be feel nice","0 - adventurous",7,2,"1 - High","0 - None",2,1,3,0,1,0,0
2588,81,29,"Female",28,"1 - Completely Expected","1 - Absolutely Yes","0 - adventurous",2,2,"1 - High","0 - None",2,1,1,0,1,0,0
2589,81,29,"Female",29,"2 - Somewhat Expected","1 - Absolutely Yes","0 - adventurous",14,2,"0 - Low","0 - None",1,2,1,0,0,0,0
2590,81,29,"Female",30,"5 - Very Unexpected","1 - Absolutely Yes","0 - adventurous",9,2,"0 - Low","1 - Present",3,5,1,0,0,1,0
2591,81,29,"Female",31,"1 - Completely Expected","1 - Absolutely Yes","0 - adventurous",8,2,"1 - High","0 - None",2,1,1,0,1,0,0
2592,81,29,"Female",32,"5 - Very Unexpected","4 - Certainly Not","0 - adventurous",4,2,"1 - High","1 - Present",4,5,4,0,1,1,1
2593,82,22,"Female",1,"2 - Somewhat Expected","1 - Absolutely Yes","1 - cautious",14,1,"0 - Low","0 - None",1,2,1,1,0,0,0
2594,82,22,"Female",2,"5 - Very Unexpected","4 - Certainly Not","1 - cautious",3,1,"0 - Low","1 - Present",3,5,4,1,0,1,0
2595,82,22,"Female",3,"2 - Somewhat Expected","2 - Yes, a bit inconvenient but manageable","1 - cautious",15,1,"0 - Low","0 - None",1,2,2,1,0,0,0
